,Brand,Model_Type,Fuel_Type,Transmission,Owner_Type,Location,Age,Kilometers_Driven,Mileage_Converted,Engine,Power,Seats,Price
1384,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,7,37000,16.0,2179,140.0,7,7.75
1385,Ford,Hatchback,Diesel,Manual,First,Chennai,9,90000,20.0,1399,68.0,5,2.6
1386,Ford,SUV/MUV/MPV,Petrol,Manual,First,Pune,1,17000,17.0,1497,121.36,5,9.2
1387,Hyundai,Hatchback,Petrol,Manual,First,Mumbai,4,42575,18.6,1197,81.83,5,5.05
1388,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,7,131000,12.99,2494,100.0,7,9.6
1389,Renault,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,6,74000,20.46,1461,83.8,5,5.5
1390,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,6,47234,12.99,2494,100.6,8,9.35
1391,Honda,Sedan,Petrol,Manual,First,Delhi,10,231673,17.0,1497,118.0,5,2.6
1392,Maruti,Hatchback,Petrol,Manual,First,Hyderabad,3,10000,24.07,998,67.1,5,3.5
1393,Nissan,Hatchback,Petrol,Manual,First,Kochi,3,49389,19.49,1198,67.04,5,4.26
1394,Maruti,Hatchback,Petrol,Automatic,Second,Chennai,3,12000,23.1,998,67.04,5,4.25
1395,Mercedes-Benz,Sedan,Petrol,Manual,Second,Hyderabad,9,65000,11.7,1796,178.0,5,11.75
1396,Ford,Sedan,Diesel,Manual,First,Chennai,6,177000,23.5,1498,88.7,5,3.5
1397,Hyundai,Sedan,Petrol,Manual,First,Jaipur,4,89000,17.01,1591,121.3,5,7.5
1398,Hyundai,Hatchback,Petrol,Automatic,Third,Chennai,10,72000,15.0,1396,100.0,5,3.25
1399,Maruti,Sedan,Petrol,Manual,First,Chennai,7,49000,17.5,1298,85.8,5,4.9
1400,Mercedes-Benz,Sedan,Diesel,Automatic,First,Hyderabad,5,51355,14.84,2143,170.0,5,27.0
1401,Hyundai,Hatchback,Petrol,Manual,First,Kochi,2,13460,18.6,1197,81.86,5,8.91
1402,Hyundai,Sedan,Petrol,Automatic,First,Kochi,5,35642,17.01,1591,121.4,5,6.69
1403,Chevrolet,Sedan,Diesel,Manual,First,Kochi,5,52895,17.3,1998,163.7,5,6.02
1404,Toyota,Sedan,Petrol,Manual,First,Mumbai,9,93000,14.28,1798,138.03,5,4.5
1405,Maruti,Hatchback,Petrol,Manual,First,Pune,8,70000,19.0,998,66.1,5,2.0
1406,Nissan,Hatchback,Diesel,Manual,First,Kolkata,7,32048,23.08,1461,63.1,5,2.4
1407,Tata,Hatchback,Petrol,Manual,First,Pune,6,4700,25.4,624,37.48,4,1.2
1408,Maruti,Sedan,Diesel,Manual,First,Delhi,5,71800,23.4,1248,74.0,5,2.9
1409,Audi,SUV/MUV/MPV,Diesel,Automatic,First,Ahmedabad,3,45000,17.32,1968,184.0,5,27.0
1410,Honda,Sedan,Diesel,Manual,First,Chennai,3,15388,25.8,1498,98.6,5,7.5
1411,Chevrolet,Sedan,Petrol,Manual,First,Mumbai,15,98798,14.7,1599,104.0,5,1.5
1412,Audi,SUV/MUV/MPV,Diesel,Automatic,First,Hyderabad,3,43000,14.16,1968,174.3,5,39.5
1413,Maruti,Hatchback,Diesel,Manual,First,Hyderabad,7,85112,23.2,1248,73.94,5,3.39
1414,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Kochi,1,37804,15.4,2179,120.0,7,12.4
1415,Maruti,Sedan,Diesel,Manual,First,Chennai,5,45000,28.09,1248,88.5,5,6.85
1416,Toyota,Sedan,Diesel,Manual,Second,Pune,8,116000,21.43,1364,138.0,5,5.75
1417,Tata,Hatchback,Diesel,Manual,Second,Chennai,4,100073,25.0,1396,69.0,5,2.0
1418,Maruti,Hatchback,Petrol,Manual,First,Jaipur,13,165000,16.1,796,37.0,4,0.9
1419,Volkswagen,Hatchback,Petrol,Manual,First,Kolkata,4,22000,16.47,1198,74.0,5,3.8
1420,Hyundai,Sedan,Petrol,Automatic,First,Delhi,2,9500,14.62,1999,149.92,5,16.35
1421,Toyota,SUV/MUV/MPV,Diesel,Automatic,First,Hyderabad,7,152000,11.5,2982,169.0,7,16.5
1422,Maruti,Hatchback,Petrol,Manual,First,Coimbatore,0,17705,21.4,1197,83.1,5,8.7
1423,Maruti,Hatchback,Petrol,Manual,First,Mumbai,3,12000,21.4,1197,83.1,5,6.1
1424,Mini,Hatchback,Diesel,Automatic,First,Hyderabad,6,51000,23.8,1998,112.0,5,21.94
1425,Mercedes-Benz,Sedan,Diesel,Automatic,Second,Chennai,10,42000,13.0,2987,210.0,5,22.0
1426,Maruti,Hatchback,Petrol,Manual,First,Delhi,4,51000,20.92,998,67.1,5,2.65
1427,Maruti,Hatchback,Petrol,Manual,First,Kochi,2,42527,20.4,1197,81.8,5,5.27
1428,Chevrolet,Sedan,Diesel,Manual,First,Kolkata,5,45000,22.1,1248,74.0,5,2.48
1429,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Kolkata,8,70000,12.8,2494,102.0,8,6.0
1430,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,10,92000,11.5,2982,171.0,7,8.9
1431,BMW,Sedan,Diesel,Automatic,Second,Hyderabad,7,57156,18.88,1995,184.0,5,18.0
1432,Skoda,Sedan,Petrol,Manual,First,Coimbatore,3,53211,16.8,1395,138.02,5,11.64
1433,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Kolkata,0,80000,11.5,2982,171.0,7,8.99
1434,Volkswagen,Sedan,Diesel,Automatic,First,Bangalore,10,74000,15.5,1896,105.0,5,5.25
1435,Hyundai,Hatchback,Diesel,Manual,First,Kolkata,8,37000,23.0,1396,90.0,5,2.95
1436,Tata,Sedan,Diesel,Manual,Second,Mumbai,6,64000,21.02,1248,88.76,5,2.65
1437,Volkswagen,Sedan,Petrol,Manual,First,Pune,6,57197,15.04,1598,103.6,5,4.0
1438,Hyundai,SUV/MUV/MPV,Diesel,Automatic,First,Chennai,3,55000,17.6,1582,126.2,5,12.5
1439,Maruti,Hatchback,Petrol,Manual,First,Mumbai,5,33000,21.1,1197,85.8,5,3.25
1440,Honda,SUV/MUV/MPV,Petrol,Manual,First,Delhi,11,70000,13.1,1997,141.1,5,4.0
1441,Mahindra,SUV/MUV/MPV,Diesel,Manual,Second,Delhi,7,75000,15.1,2179,140.0,7,6.25
1442,Volkswagen,Sedan,Diesel,Manual,First,Jaipur,3,58095,21.66,1498,108.62,5,5.8
1443,Tata,Sedan,Petrol,Manual,First,Kolkata,4,7445,17.57,1193,88.7,5,5.0
1444,Jaguar,Sedan,Diesel,Automatic,First,Kochi,3,17652,12.9,2993,270.88,5,58.73
1445,Toyota,Sedan,Petrol,Automatic,First,Kochi,1,28321,14.28,1798,138.03,5,17.49
1446,Maruti,Hatchback,Petrol,Manual,Second,Pune,8,69000,19.0,998,66.1,5,1.95
1447,Honda,Sedan,Petrol,Automatic,First,Mumbai,12,80000,11.1,2354,142.0,5,3.0
1448,Hyundai,Hatchback,Petrol,Manual,First,Delhi,5,42365,17.0,1197,80.0,5,5.5
1449,Toyota,SUV/MUV/MPV,Diesel,Automatic,First,Delhi,6,123000,12.55,2982,168.5,7,16.5
1450,Mercedes-Benz,Sedan,Petrol,Automatic,Second,Mumbai,8,40000,11.74,1796,186.0,5,14.5
1451,Maruti,Hatchback,Diesel,Manual,First,Hyderabad,3,30112,27.39,1248,74.0,5,7.79
1452,Maruti,SUV/MUV/MPV,Diesel,Manual,First,Kochi,2,43775,20.77,1248,88.76,7,8.27
1453,Land,SUV/MUV/MPV,Diesel,Automatic,First,Kochi,0,26013,12.65,2993,255.0,5,97.07
1454,Chevrolet,Sedan,Petrol,Manual,First,Mumbai,7,56000,12.9,1598,102.5,5,2.15
1455,Honda,Sedan,Petrol,Automatic,Second,Hyderabad,11,95000,12.9,1799,130.0,5,3.0
1456,BMW,SUV/MUV/MPV,Diesel,Automatic,First,Coimbatore,5,41089,16.09,1995,184.0,5,28.79
1457,Skoda,Sedan,Diesel,Automatic,First,Mumbai,8,41988,20.0,1968,138.1,5,5.45
1458,Maruti,Sedan,Diesel,Manual,First,Delhi,6,72486,23.4,1248,74.0,5,3.95
1459,Volvo,Hatchback,Diesel,Automatic,First,Pune,6,92000,23.3,1984,150.0,5,16.0
1460,Maruti,Sedan,Petrol,Manual,First,Delhi,6,40000,17.5,1298,85.8,5,4.25
1461,Land,SUV/MUV/MPV,Diesel,Automatic,First,Bangalore,5,56000,12.7,2179,187.7,5,34.5
1462,Honda,Sedan,Petrol,Automatic,Third,Mumbai,11,125000,11.7,2354,177.6,5,2.6
1463,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Kochi,2,29219,12.99,2494,100.6,8,13.48
1464,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,1,39927,12.55,2982,168.5,7,32.1
1465,Honda,Hatchback,Petrol,Manual,First,Kochi,1,38593,18.7,1199,88.7,5,6.17
1466,Honda,Sedan,Petrol,Manual,First,Kolkata,4,32000,17.0,1497,118.0,5,5.5
1467,Maruti,Sedan,Diesel,Automatic,First,Hyderabad,2,28226,28.4,1248,73.75,5,9.15
1468,Nissan,Sedan,Diesel,Manual,First,Pune,5,95000,21.64,1461,84.8,5,4.5
1469,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Chennai,5,194000,12.99,2494,100.6,8,10.5
1470,Honda,Hatchback,Petrol,Manual,First,Coimbatore,3,14821,19.4,1198,86.8,5,5.37
1471,Volkswagen,Sedan,Petrol,Manual,First,Bangalore,7,52000,15.04,1598,103.6,5,5.45
1472,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,3,33000,16.0,2179,140.0,7,9.25
1473,Ford,SUV/MUV/MPV,Diesel,Manual,First,Chennai,3,29200,23.0,1498,98.96,5,7.7
1474,Skoda,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,7,99754,17.72,1968,108.49,5,7.99
1475,Hyundai,Hatchback,Petrol,Manual,First,Chennai,7,49000,20.36,1197,78.9,5,3.0
1476,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Hyderabad,14,299322,12.8,2494,102.0,8,4.0
1477,Tata,Sedan,Diesel,Manual,First,Coimbatore,1,38310,20.65,1248,88.7,5,6.69
1478,Maruti,Hatchback,Diesel,Manual,First,Delhi,5,56000,22.9,1248,74.0,5,4.25
1479,Skoda,Sedan,Diesel,Automatic,First,Kolkata,2,31300,21.72,1498,108.4,5,10.5
1480,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,0,11241,13.68,2393,147.8,8,22.55
1481,Hyundai,Sedan,Petrol,Manual,Second,Pune,5,48000,17.01,1591,121.3,5,5.2
1482,Honda,Sedan,Petrol,Manual,First,Coimbatore,0,23882,17.4,1497,117.3,5,11.87
1483,Honda,Sedan,Diesel,Manual,First,Hyderabad,5,65000,26.0,1498,98.6,5,6.99
1484,Volkswagen,Sedan,Diesel,Manual,First,Jaipur,8,50000,20.54,1598,103.6,5,5.0
1485,Audi,SUV/MUV/MPV,Diesel,Automatic,First,Chennai,5,25000,12.19,2967,236.0,5,44.0
1486,Maruti,Hatchback,Petrol,Manual,First,Chennai,4,21000,22.74,796,47.3,5,2.79
1487,Tata,Sedan,Diesel,Manual,Second,Pune,7,148000,21.12,1248,88.8,5,2.9
1488,Hyundai,SUV/MUV/MPV,Petrol,Manual,First,Delhi,3,68000,15.29,1591,121.3,5,9.85
1489,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Bangalore,5,52000,12.0,2987,224.0,7,49.0
1490,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Jaipur,3,19000,16.55,2498,105.0,6,9.25
1491,Hyundai,Sedan,Diesel,Manual,Second,Mumbai,8,74000,22.32,1582,126.3,5,3.75
1492,Ford,Sedan,Diesel,Manual,First,Coimbatore,2,30279,26.1,1498,99.0,5,7.29
1493,Mini,Hatchback,Diesel,Automatic,First,Mumbai,3,20000,20.7,1496,113.98,4,23.5
1494,Maruti,SUV/MUV/MPV,Petrol,Manual,First,Hyderabad,6,34834,14.0,796,35.0,5,2.6
1495,Mahindra,Sedan,Diesel,Manual,Second,Pune,4,90000,21.03,1461,65.0,5,3.1
1496,Mercedes-Benz,Sedan,Diesel,Automatic,First,Coimbatore,3,38730,14.21,2143,203.0,5,29.98
1497,Renault,SUV/MUV/MPV,Diesel,Manual,First,Kochi,3,57390,19.01,1461,108.45,5,6.73
1498,Maruti,Sedan,Diesel,Manual,First,Kolkata,3,100000,23.4,1248,74.0,5,3.5
1499,Volkswagen,Hatchback,Petrol,Manual,First,Kolkata,8,50000,16.47,1198,73.9,5,2.35
1500,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,2,64961,16.0,2179,140.0,7,16.13
1501,Volkswagen,Hatchback,Petrol,Manual,First,Coimbatore,5,72465,16.47,1198,74.0,5,5.9
1502,Maruti,Hatchback,Petrol,Manual,First,Hyderabad,7,68776,21.1,1197,85.8,5,3.9
1503,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Delhi,7,68000,12.8,2494,102.0,7,6.95
1504,Honda,Sedan,Diesel,Manual,First,Delhi,4,33000,26.0,1498,98.6,5,7.0
1505,Volkswagen,Sedan,Petrol,Manual,First,Coimbatore,2,22389,17.0,1198,73.75,5,7.23
1506,Maruti,Sedan,Diesel,Manual,First,Mumbai,7,90000,21.5,1248,88.8,5,3.81
1507,Maruti,Hatchback,Petrol,Manual,Third,Chennai,7,42000,18.6,1197,85.8,5,4.5
1508,Hyundai,SUV/MUV/MPV,Diesel,Manual,First,Pune,2,38767,19.67,1582,126.2,5,12.6
1509,Audi,SUV/MUV/MPV,Diesel,Automatic,First,Bangalore,4,21000,12.07,2967,241.4,7,48.0
1510,Maruti,Hatchback,Petrol,Manual,First,Coimbatore,9,59136,19.7,796,46.3,5,2.96
1511,Honda,Sedan,Diesel,Manual,First,Kolkata,5,36000,25.8,1498,98.6,5,3.25
1512,Volkswagen,Sedan,Diesel,Automatic,Second,Chennai,8,95000,18.33,1968,167.7,5,8.5
1513,Hyundai,Sedan,Diesel,Automatic,First,Mumbai,6,51000,19.5,1582,126.24,5,8.75
1514,Maruti,Hatchback,Petrol,Manual,First,Kochi,8,36411,18.9,998,67.1,5,3.08
1515,Land,SUV/MUV/MPV,Diesel,Automatic,First,Mumbai,2,40000,12.81,1999,148.31,7,41.5
1516,Honda,Sedan,Petrol,Manual,First,Pune,3,27300,17.8,1497,117.3,5,7.0
1517,Mercedes-Benz,Sedan,Petrol,Automatic,Second,Kochi,8,29813,14.74,1991,181.03,5,11.5
1518,Maruti,Hatchback,Petrol,Manual,First,Pune,8,71000,20.51,998,67.04,5,2.6
1519,Hyundai,Sedan,Diesel,Manual,First,Kolkata,5,32000,22.32,1582,126.3,5,4.3
1520,Maruti,SUV/MUV/MPV,CNG,Manual,First,Mumbai,2,19234,12.5,1373,80.46,7,8.35
1521,Volkswagen,SUV/MUV/MPV,Diesel,Automatic,First,Jaipur,2,50510,17.06,1968,141.0,5,24.9
1522,BMW,SUV/MUV/MPV,Diesel,Automatic,First,Pune,8,102000,15.06,1995,177.0,5,13.75
1523,Hyundai,Hatchback,Diesel,Manual,First,Kolkata,5,42277,24.0,1186,73.97,5,3.85
1524,Mercedes-Benz,Sedan,Diesel,Automatic,First,Mumbai,5,46000,13.0,2143,201.1,5,23.25
1525,Hyundai,Hatchback,Petrol,Manual,First,Bangalore,4,50000,18.9,1197,82.0,5,5.75
1526,Hyundai,Hatchback,Petrol,Manual,Second,Mumbai,11,62000,20.36,1197,78.9,5,1.65
1527,Volkswagen,Sedan,Diesel,Manual,First,Mumbai,7,78000,19.33,1968,138.1,5,6.5
1528,Skoda,SUV/MUV/MPV,Diesel,Manual,First,Chennai,8,79000,17.67,1968,138.08,5,7.5
1529,Audi,SUV/MUV/MPV,Diesel,Automatic,First,Kochi,0,6773,14.75,2967,245.0,7,72.94
1530,Toyota,SUV/MUV/MPV,Diesel,Manual,Second,Chennai,9,135000,11.5,2982,171.0,7,11.0
1531,Maruti,Hatchback,Petrol,Manual,First,Kochi,6,36716,18.9,1061,67.0,5,3.02
1532,Hyundai,Hatchback,Petrol,Manual,First,Coimbatore,6,65060,21.1,814,55.2,5,3.32
1533,Honda,Hatchback,Petrol,Manual,First,Delhi,6,33000,19.4,1198,86.8,5,3.24
1534,Maruti,Hatchback,Petrol,Manual,First,Kolkata,4,11110,22.74,796,47.3,5,2.35
1535,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Jaipur,6,63000,15.96,2523,62.1,7,5.5
1536,Honda,Sedan,Petrol,Manual,First,Mumbai,4,27030,17.8,1497,117.3,5,6.75
1537,Skoda,Sedan,Petrol,Manual,First,Mumbai,4,19600,15.0,1598,103.52,5,6.15
1538,Maruti,Hatchback,Petrol,Manual,First,Pune,3,27755,22.0,1197,81.8,5,5.45
1539,Hyundai,Hatchback,Petrol,Manual,Second,Hyderabad,6,20000,21.1,814,55.2,5,2.3
1540,Maruti,Sedan,Petrol,Manual,First,Kochi,4,24782,20.85,1197,83.14,5,6.21
1541,Nissan,Hatchback,Petrol,Automatic,First,Coimbatore,5,47303,19.34,1198,76.0,5,5.21
1542,Audi,SUV/MUV/MPV,Petrol,Automatic,First,Delhi,11,71000,8.3,4134,250.0,7,11.99
1543,Maruti,Hatchback,Diesel,Manual,First,Pune,9,135000,17.8,1248,75.0,5,3.1
1544,Tata,SUV/MUV/MPV,Diesel,Manual,First,Jaipur,2,1000,13.49,2179,138.03,5,7.5
1545,Volkswagen,Hatchback,Diesel,Manual,First,Kolkata,3,29000,20.14,1498,88.8,5,4.0
1546,Honda,Sedan,Petrol,Manual,First,Kochi,3,36367,17.8,1497,117.3,5,7.73
1547,Honda,Sedan,Petrol,Manual,First,Bangalore,4,38000,17.4,1497,117.3,5,7.8
1548,Maruti,Hatchback,Petrol,Manual,First,Hyderabad,8,83969,16.1,796,37.0,4,1.3
1549,Volkswagen,Hatchback,Diesel,Manual,First,Jaipur,5,82621,20.14,1498,88.8,5,4.42
1550,Chevrolet,SUV/MUV/MPV,Diesel,Automatic,First,Pune,10,89000,12.5,1991,147.9,7,4.0
1551,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Kolkata,3,54000,16.0,2179,140.0,7,13.0
1552,Honda,Sedan,Diesel,Manual,First,Kochi,4,61691,25.8,1498,98.6,5,5.38
1553,Hyundai,Hatchback,Petrol,Manual,Second,Chennai,8,32200,17.0,1197,80.0,5,3.25
1554,Maruti,Hatchback,Petrol,Automatic,First,Jaipur,3,68630,20.51,998,67.0,5,3.87
1555,Volkswagen,Sedan,Diesel,Automatic,Second,Mumbai,5,61000,16.96,1968,138.03,5,8.25
1556,Maruti,Sedan,Petrol,Manual,First,Mumbai,1,32644,20.73,1373,91.1,5,9.28
1557,Mahindra,SUV/MUV/MPV,Diesel,Automatic,First,Delhi,7,85000,11.79,2179,120.0,7,6.25
1558,Chevrolet,Sedan,Petrol,Manual,Second,Mumbai,11,75000,15.26,1150,74.9,5,1.15
1559,Maruti,Sedan,Petrol,Manual,First,Kochi,3,40347,20.73,1373,91.2,5,7.8
1560,Hyundai,Hatchback,Diesel,Manual,First,Hyderabad,7,60788,23.0,1396,90.0,5,4.5
1561,Honda,Hatchback,Petrol,Manual,First,Kochi,1,18664,18.7,1199,88.7,5,7.56
1562,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,2,57847,16.0,2179,140.0,7,16.08
1563,Hyundai,Hatchback,Petrol,Manual,First,Bangalore,7,52237,17.0,1197,80.0,5,4.5
1564,Hyundai,Sedan,Diesel,Manual,First,Chennai,7,128000,22.32,1582,126.32,5,5.0
1565,Hyundai,Hatchback,Petrol,Manual,First,Delhi,8,54000,19.81,1086,68.05,5,2.2
1566,Maruti,Hatchback,Petrol,Automatic,First,Bangalore,5,49800,23.1,998,67.04,5,4.0
1567,Skoda,Hatchback,Diesel,Manual,First,Kolkata,7,98000,20.86,1199,73.9,5,2.51
1568,Maruti,Hatchback,Diesel,Manual,First,Delhi,4,60095,25.2,1248,74.0,5,4.75
1569,Hyundai,Hatchback,Petrol,Manual,Second,Pune,11,68000,16.0,1086,66.7,5,2.0
1570,Hyundai,Hatchback,Petrol,Manual,Second,Jaipur,9,81402,20.36,1197,78.9,5,2.1
1571,Ford,SUV/MUV/MPV,Petrol,Automatic,First,Mumbai,6,38000,16.5,1499,110.0,5,6.25
1572,Mercedes-Benz,Sedan,Diesel,Automatic,Second,Kochi,8,92239,11.5,2987,210.0,5,10.6
1573,Maruti,Hatchback,Diesel,Manual,First,Ahmedabad,2,49224,25.2,1248,74.0,5,6.0
1574,Maruti,Hatchback,Petrol,Manual,Second,Jaipur,15,12000,16.1,796,37.0,4,0.45
1575,Maruti,Hatchback,Petrol,Manual,Third,Pune,9,54898,16.1,1298,88.2,5,2.5
1576,Hyundai,SUV/MUV/MPV,Petrol,Manual,First,Mumbai,1,2500,15.29,1591,121.3,5,12.75
1577,BMW,SUV/MUV/MPV,Diesel,Automatic,First,Kochi,2,32838,17.05,1995,190.0,5,30.29
1578,Ford,Sedan,Petrol,Manual,First,Hyderabad,13,27076,13.8,1299,70.0,5,1.6
1579,Ford,SUV/MUV/MPV,Diesel,Manual,First,Kochi,2,75445,22.7,1498,89.84,5,7.54
1580,Maruti,Sedan,Petrol,Manual,First,Kochi,4,46601,20.73,1373,91.1,5,6.84
1581,Volkswagen,Sedan,Diesel,Automatic,First,Kolkata,7,72000,18.33,1968,167.7,5,6.0
1582,Honda,Hatchback,Diesel,Manual,First,Pune,2,27000,27.3,1498,98.6,5,8.0
1583,Audi,Sedan,Diesel,Automatic,First,Coimbatore,3,68193,17.11,1968,174.33,5,24.74
1584,Hyundai,Hatchback,Diesel,Manual,First,Kochi,2,34429,24.0,1120,70.0,5,5.5
1585,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Delhi,6,46000,12.0,2987,224.0,7,36.0
1586,Toyota,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,6,80544,12.99,2494,100.6,7,11.79
1587,Nissan,Sedan,Petrol,Manual,Second,Jaipur,8,42000,16.95,1498,97.7,5,3.0
1588,Skoda,Sedan,Diesel,Automatic,Second,Bangalore,8,94821,20.0,1968,138.1,5,6.75
1589,Chevrolet,Sedan,Petrol,Manual,First,Jaipur,13,100000,14.49,1399,92.7,5,1.4
1590,Honda,SUV/MUV/MPV,Diesel,Manual,First,Mumbai,5,57000,24.2,1498,98.6,7,5.75
1591,Maruti,Hatchback,Diesel,Manual,First,Hyderabad,9,79894,21.1,1248,73.9,5,3.4
1592,Volkswagen,Hatchback,Petrol,Manual,Second,Coimbatore,8,44748,16.47,1198,73.9,5,4.89
1593,Nissan,SUV/MUV/MPV,Petrol,Manual,First,Mumbai,6,31000,13.24,1598,102.5,5,4.95
1594,Maruti,Hatchback,Petrol,Automatic,Second,Coimbatore,6,60587,16.98,998,66.1,5,3.49
1595,Honda,Sedan,Petrol,Manual,First,Pune,5,43772,17.0,1497,118.0,5,6.35
1596,Hyundai,Hatchback,Petrol,Automatic,First,Coimbatore,2,23576,18.9,1197,82.0,5,7.08
1597,Jaguar,Sedan,Diesel,Automatic,First,Hyderabad,2,4000,13.6,1999,177.0,5,38.0
1598,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Kolkata,7,62000,12.05,2179,120.0,8,6.25
1599,Mercedes-Benz,Sedan,Petrol,Automatic,First,Mumbai,8,36000,11.74,1796,186.0,5,10.15
1600,Skoda,Sedan,Petrol,Automatic,First,Delhi,5,80000,13.7,1798,157.75,5,10.75
1601,Chevrolet,Sedan,Diesel,Automatic,First,Pune,7,137008,18.1,1991,147.9,4,4.65
1602,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Delhi,9,61001,12.05,2179,120.0,8,4.75
1603,Hyundai,Sedan,Petrol,Manual,First,Coimbatore,4,52191,17.1,1591,121.3,5,7.78
1604,Hyundai,Hatchback,Diesel,Manual,First,Hyderabad,3,77076,23.0,1396,90.0,5,6.75
1605,Honda,Sedan,Petrol,Automatic,First,Hyderabad,11,56000,16.4,1497,78.0,5,2.99
1606,Hyundai,Hatchback,Petrol,Manual,First,Kolkata,6,21000,20.36,1197,78.9,5,2.35
1607,Honda,Sedan,Diesel,Manual,First,Delhi,6,89429,25.8,1498,98.6,5,3.65
1608,Maruti,Hatchback,Petrol,Manual,Second,Delhi,7,45631,22.5,998,67.04,5,2.74
1609,Honda,Hatchback,Petrol,Manual,First,Jaipur,6,53959,19.4,1198,86.8,5,3.5
1610,Hyundai,Hatchback,Petrol,Manual,First,Kochi,5,55804,17.0,1197,80.0,5,4.76
1611,Volkswagen,Sedan,Petrol,Manual,First,Kochi,3,25899,15.04,1598,103.2,5,6.2
1612,Skoda,Sedan,Diesel,Manual,Second,Pune,11,82000,18.7,1896,66.0,5,2.35
1613,Mercedes-Benz,Sedan,Diesel,Automatic,First,Mumbai,5,52000,13.0,2143,204.0,5,24.5
1614,Renault,SUV/MUV/MPV,Petrol,Manual,First,Pune,6,20000,13.24,1598,102.57,5,6.0
1615,Hyundai,Hatchback,Petrol,Manual,First,Hyderabad,2,31829,21.1,814,55.2,5,3.65
1616,Maruti,Hatchback,Petrol,Manual,Second,Coimbatore,3,18094,18.6,1197,85.8,5,6.26
1617,Audi,SUV/MUV/MPV,Diesel,Automatic,First,Mumbai,4,11964,13.22,2967,241.4,5,32.95
1618,Hyundai,Hatchback,Petrol,Manual,First,Coimbatore,1,22684,18.6,1197,81.83,5,7.8
1619,Honda,Hatchback,Petrol,Manual,First,Bangalore,5,43521,19.4,1198,86.8,5,4.25
1620,Maruti,Sedan,Petrol,Manual,First,Kochi,5,49386,17.5,1298,85.8,5,4.86
1621,Hyundai,Hatchback,Petrol,Manual,First,Delhi,2,12248,18.9,1197,81.86,5,4.9
1622,Mahindra,SUV/MUV/MPV,Diesel,Manual,First,Coimbatore,5,67771,11.68,2498,112.0,8,7.06
1623,Volkswagen,Hatchback,Petrol,Automatic,First,Delhi,4,60007,17.21,1798,189.0,4,4.5
1624,Maruti,Hatchback,Petrol,Manual,First,Coimbatore,8,48624,24.07,998,67.1,5,3.22
1625,Volkswagen,Hatchback,Diesel,Manual,First,Kolkata,5,30000,22.07,1199,73.9,5,3.25
1626,Hyundai,Hatchback,Petrol,Manual,First,Delhi,3,81605,18.9,1197,82.0,5,4.53
1627,Mercedes-Benz,Sedan,Diesel,Automatic,First,Coimbatore,2,32642,14.84,2143,170.0,5,34.78
1628,Hyundai,Sedan,Petrol,Automatic,First,Pune,5,34200,15.74,1591,121.3,5,6.5
1629,Fiat,Hatchback,Petrol,Manual,First,Chennai,9,72204,15.7,1172,67.0,5,2.25
1630,Toyota,SUV/MUV/MPV,Diesel,Manual,Second,Pune,8,156347,12.99,2494,100.0,8,8.0
1631,Mahindra,SUV/MUV/MPV,Diesel,Automatic,First,Kochi,2,47357,18.49,1493,100.0,7,8.37
1632,Volkswagen,Hatchback,Diesel,Manual,First,Coimbatore,4,61738,20.14,1498,88.8,5,5.39
1633,BMW,Sedan,Diesel,Automatic,First,Kochi,1,32586,22.48,1995,190.0,5,37.3
1634,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Coimbatore,1,40129,11.57,2987,254.79,5,70.8
1635,Mercedes-Benz,SUV/MUV/MPV,Diesel,Automatic,First,Mumbai,7,51000,11.74,2987,254.8,5,22.25
1636,Hyundai,Hatchback,Petrol,Manual,First,Kochi,1,10393,18.9,1197,81.86,5,6.03
1637,Skoda,Sedan,Petrol,Automatic,First,Mumbai,8,46000,13.7,1798,157.75,5,4.9
